ID,DISCOURSE,ORGANIZATION,GRAMMAR,MECHANICS,LENGTH,score,score2
RESPONSE_255,5.517970694463395,-0.24486658155149993,-0.2529661690511857,4.836128851097915,253,3,3
RESPONSE_256,5.29252323771578,-0.1415125052280382,-0.0008293564277238506,4.822970004312149,447,4,4
RESPONSE_257,4.737139609794021,-0.11698178043918457,-0.1514080381769285,4.984081205188354,215,3,3
RESPONSE_258,5.5462832798130295,-0.13011341001890522,0.00013814418979659474,4.472362272230946,472,4,4
RESPONSE_259,5.200130591950383,-0.16380480556997135,-0.4552522078906043,4.024176868687386,378,3,3
RESPONSE_260,5.1555745186953805,-0.1332133332487251,-0.32963913106348974,4.548004168286978,330,4,4
RESPONSE_261,5.217726653139803,-0.21053860117206605,-0.3069179868749838,4.539130472082162,333,3,4
RESPONSE_262,5.32096874736184,-0.23411069970142503,-0.26611401777495675,4.113224761902354,411,3,3
RESPONSE_263,6.621917167022833,-0.09416424497819004,-0.12729286165376327,4.556233802514267,678,6,6
RESPONSE_264,5.967073913863434,-0.06283057960892187,0.0014837335688878855,4.688415237231123,778,4,4
RESPONSE_265,4.015404493421033,-0.2859388050863119,8.479316510188071e-05,5.075545808903742,109,3,2
RESPONSE_266,5.7915601910575605,-0.26282106578129405,-0.3092207242962449,4.417463665289311,365,4,4
RESPONSE_267,5.152528151857857,-0.10725681621896889,-0.0012939769883854434,4.681368240592403,352,4,4
RESPONSE_268,5.707916940061986,-0.07744299800681478,0.0021233446269846618,4.313883137335946,660,3,4
RESPONSE_269,5.841380666197532,-0.1296710321907877,-0.20036702158185024,4.499392582014857,661,4,4
RESPONSE_270,4.948916020597414,-0.2904945384490198,-0.00022840685220212124,4.3226035906035944,437,4,3
RESPONSE_271,4.315725582139067,-0.20656123141294136,-0.41526129534484874,4.674565687966116,142,2,2
RESPONSE_272,5.121892038991521,-0.18417686095792615,-0.30541818111125807,4.716128548902902,331,4,4
RESPONSE_273,5.109629380669668,-0.23629005817341292,-0.3724542352804065,4.256034373877909,330,3,4
RESPONSE_274,4.85048179291434,-0.2971516228541129,-0.5130476377824987,4.8165763878582535,124,2,2
RESPONSE_275,5.0619234403498705,-0.19168841893672733,-0.3243897356886625,4.003646593544001,312,3,3
RESPONSE_276,5.259276736451545,-0.25104346013974704,-0.00012994806117608553,4.543663662249629,393,4,4
RESPONSE_277,6.002127456847859,-0.0636430004892078,-0.05140004298063137,4.736457990979722,736,4,5
RESPONSE_278,5.3153403627390645,-0.1859543394308223,-0.22308405989754887,4.573855664357426,398,3,4
RESPONSE_279,4.831775459586885,-0.1728706269748487,-0.27036484908607133,4.4923986979218125,266,4,4
RESPONSE_280,4.643564007070344,-0.05615873822289266,-0.32421135032331894,4.5695856300372775,314,4,4
RESPONSE_281,3.9738832021111774,-0.2355721248733889,-0.533166651758528,3.288145670141757,54,1,1
RESPONSE_282,5.288165556042248,-0.09160008218272424,-0.16754641204902251,4.637019619977687,370,4,4
RESPONSE_283,5.160000496238821,-0.18924341333291997,-0.17631525305875037,4.355759056264475,361,4,4
RESPONSE_284,5.361923561522162,-0.20212791853511922,0.0008135806052107496,4.2091062395639,449,4,4
RESPONSE_285,5.146287184845587,-0.17351032275302067,-0.05232666600618985,4.594882236980965,369,4,4
RESPONSE_286,6.307139323402259,-0.1507000564478421,-0.2738923430729638,4.397089250352048,526,4,4
RESPONSE_287,5.332562083709864,-0.21131307519401504,-0.20405593148404455,4.3370752339894105,378,3,3
RESPONSE_288,6.074510429547948,-0.1509242307290253,-0.09417676731236573,4.656119516754376,877,5,6
RESPONSE_289,5.039949941181753,-0.2370343375955098,-0.1754085355251447,4.477342380228099,321,3,3
RESPONSE_290,5.290031658203198,-0.2253269642487426,-0.3692754832512613,4.439286101118827,181,3,3
RESPONSE_291,5.5432240880382135,-0.06167222744214342,0.0007584894631370701,4.670365332119746,540,4,4
RESPONSE_292,5.376848328634963,-0.12213518079125292,-0.2817019418256919,4.444546940549332,401,4,4
RESPONSE_293,5.432640275835587,-0.18807390376358502,-0.2833125925452306,4.152839293369808,220,2,3
RESPONSE_294,5.673300477873887,-0.09917083186431995,-0.25346202783001404,4.276086978951575,605,4,4
RESPONSE_295,4.530904139731825,-0.22477564027219138,-0.36952846472133577,4.0646577035229035,178,1,2
RESPONSE_296,5.277061967746415,-0.3302901947437292,-0.3169735100322647,3.9164987505799935,371,3,3
RESPONSE_297,5.134426466570907,-0.18679911258683848,-0.28889065418909354,4.569983379328131,320,3,3
RESPONSE_298,5.083751296506639,-0.2648786298642519,-0.36062916995619626,3.823843954568697,355,4,4
RESPONSE_299,5.571734084842831,-0.07571811952198093,-0.22562394518201404,3.997505315662353,530,3,3
RESPONSE_300,4.584991801686085,-0.20030274602299647,-0.20198472049550925,4.871639936111704,198,4,3
RESPONSE_301,4.955305091867469,-0.08518383315217656,-0.31561933618810334,4.727533322745031,279,3,3
RESPONSE_302,5.399713143028155,-0.15952072445869173,-0.27152093248901477,4.821487835739876,434,4,4
RESPONSE_303,4.880701444296479,-0.13911487641204925,-0.30086783599880546,4.6936199093998585,261,3,3
RESPONSE_304,4.737735466531022,-0.20853275855070608,-0.3142125998254392,4.421630182181217,224,3,3
RESPONSE_305,4.692318175635321,-0.12096578897941089,-0.261910269753735,5.06742165915298,204,3,3
RESPONSE_306,5.4899120842677975,-0.2086488164583563,0.0006691744402271521,4.564234952155773,504,4,4
RESPONSE_307,5.041767462984724,-0.11345111004224813,-0.17676716400261053,4.583097744895763,314,3,3
RESPONSE_308,4.757676176366988,-0.203628223661115,-0.0662999015771136,4.97475053442119,237,3,4
RESPONSE_309,5.487339636854778,-0.2649183876387064,-0.22351632973193666,3.8963021311648744,474,3,3
RESPONSE_310,6.31234843837154,-0.32705975319786273,-6.712392649389326e-05,4.344633282024866,528,2,2
RESPONSE_311,6.096468546762044,-0.14612677253363046,0.0005619550026544653,4.235983392174054,469,3,3
RESPONSE_312,5.366214397769209,-0.18933953693521013,0.00149679163155383,4.590054780051795,397,4,4
RESPONSE_313,5.140276248810937,-0.1977200304405104,-0.15690410516883202,4.466277673198027,356,3,3
RESPONSE_314,5.49720684780614,-0.06359038851473617,0.0006138960734023117,4.5380244022240115,484,4,4
RESPONSE_315,4.388967064001772,-0.396767260149171,-0.3494079268790149,4.825722717000839,170,2,2
RESPONSE_316,5.32945064872067,-0.15189092674702045,-0.1306928562100161,4.050962984837867,405,3,4
RESPONSE_317,6.107908598846432,-0.2763064493856387,-0.0013357831009144132,3.6552046169951726,493,3,3
RESPONSE_318,5.666187276220895,-0.07038806007036333,-0.17083539899948777,4.775136807613845,593,4,5
RESPONSE_319,4.537763542187966,-0.19612660186039893,-0.3111683333187032,4.26093261664816,185,3,3
RESPONSE_320,4.788853836830869,-0.3077564631326269,-0.18723318983095755,4.519930879627684,232,3,3
RESPONSE_321,4.607383885546701,-0.19013984846405702,0.000294952158264376,4.523935458614097,196,3,3
RESPONSE_322,4.744424094730305,-0.1900968548288138,-0.3732261774682136,4.2534173441929575,238,3,3
RESPONSE_323,5.463273180273001,-0.19191146414185115,-0.19153967657966284,4.524167206686124,250,3,3
RESPONSE_324,5.427955238265926,-0.10832197945826834,-0.06133472148366697,4.475130417529484,521,4,4
RESPONSE_325,5.693091382393225,-0.10254006209611992,-0.08300784403099692,4.258241243089646,570,4,4
RESPONSE_326,5.01319977087655,-0.15465060707166456,-0.24502494693800939,4.487963478842092,292,3,4
RESPONSE_327,5.55636819686542,-0.09980150402359195,-0.2735148858770635,4.676839087795182,510,4,4
RESPONSE_328,5.945713704537371,-0.17140245902150128,-0.23071788192792253,4.276543077302388,384,4,4
RESPONSE_329,5.306931997826618,-0.19076307177337826,0.0016100243433471038,4.442118507999869,389,4,4
RESPONSE_330,5.651989961990758,-0.08174650793291378,0.0006576004467528831,4.606545813230723,599,4,4
RESPONSE_331,5.094620704027824,-0.2421714457116207,-0.205483501519745,4.518411146698394,330,4,3
RESPONSE_332,5.485200433125546,-0.13097275249692264,0.00029015301297351676,4.593074809240415,480,4,4
RESPONSE_333,4.75204933358063,-0.31861677656055304,-0.25416614235055246,4.39573301746834,218,3,3
RESPONSE_334,5.326908722502998,-0.23163850622051507,-0.2005217541624492,4.3354725987977725,428,3,3
RESPONSE_335,5.25978723440872,-0.29602670397769254,-0.3189286195630757,3.8684580551271504,366,4,4
RESPONSE_336,5.690670144841193,-0.24772573399798484,-0.42283890849351097,4.233294326546961,276,3,3
RESPONSE_337,4.430752859974619,-0.22179130929636448,-0.2632827016061192,5.025055126002049,177,3,3
RESPONSE_338,5.249218319902717,-0.09325979254907525,-0.11780192551440796,4.558870162256449,584,4,4
RESPONSE_339,5.301550929597822,-0.10233320308643573,-0.0003059545814060173,4.642884562102016,384,3,3
RESPONSE_340,5.533138259738684,-0.07874567014253582,-0.10202176402282591,4.621161615880386,485,5,4
RESPONSE_341,5.09376879256786,-0.19940104630838565,0.0005939625512907878,4.358447805509245,451,3,3
RESPONSE_342,5.047017767741775,-0.16972314643088085,-0.37308427861562377,4.612642575582045,309,3,4
RESPONSE_343,4.989597731190521,-0.25208599902646556,0.0007668743113992809,4.266216692603613,280,4,3
RESPONSE_344,5.376583520705638,-0.20735794201697136,-0.2769811840178405,4.3759645262365225,436,4,3
RESPONSE_345,3.210276595036554,-0.41160366750408256,-0.6282106136730936,4.540561427284394,48,1,1
RESPONSE_346,5.040841377850831,-0.21347093037677262,-0.2807099474675898,4.050054927960239,308,3,3
RESPONSE_347,4.618979624146532,-0.17863098188739468,-0.5080153316195212,4.155734774528175,186,3,3
RESPONSE_348,5.13661184337689,-0.22103516303840245,-0.2897388475908073,4.254221746263506,349,4,4
RESPONSE_349,5.940947270114374,-0.10427536368444527,-0.0016293720194083805,4.732211576452984,357,5,4
RESPONSE_350,4.9912079925308985,-0.23668218108331462,-0.0005960381403031904,4.57162098955175,285,3,3
RESPONSE_351,5.088570187460814,-0.23581670519555586,-0.19028431502438284,4.147984552162167,307,3,2
RESPONSE_352,4.788784999060399,-0.1385089410702792,-0.15706635185004147,4.546046315571217,357,3,3
RESPONSE_353,5.805662224738019,-0.07920663442128013,-0.0007119090324199066,4.578761265046937,652,5,4
RESPONSE_354,5.3779909716648495,-0.18986746441365712,0.00043322176758411467,4.4378585665929755,436,4,4
RESPONSE_355,5.533017011016815,-0.24225862988682162,-0.2534945547243088,4.8127069259202395,253,3,3
RESPONSE_356,5.35725653887001,-0.14257928029255462,0.00192554931877437,4.831524553161588,447,4,4
RESPONSE_357,4.605438304104273,-0.12099422136062347,-0.15358522247184866,4.979396512411463,215,3,3
RESPONSE_358,5.4820842288751885,-0.12958662682752775,0.0006572158990309818,4.532199692808122,472,4,4
RESPONSE_359,5.127261388680495,-0.16437171913654486,-0.4538662675773652,4.05672384009018,378,3,3
RESPONSE_360,4.992736676529479,-0.1332163654333108,-0.33257208341618566,4.626740711816868,330,4,4
RESPONSE_361,5.0121384808556595,-0.21068526868500806,-0.302072498769989,4.485643128466942,333,3,4
RESPONSE_362,5.401971554729816,-0.23223829209496463,-0.26884935095408635,4.1401700958653675,411,3,3
RESPONSE_363,6.4971403777668195,-0.09368811998118834,-0.1269232787935868,4.520454077475788,678,6,6
RESPONSE_364,5.944907534759253,-0.061703281664682495,1.5773289260129117e-05,4.627126364780412,778,4,4
RESPONSE_365,3.9952305723599926,-0.28981779531702007,0.001887522855449391,5.0607183242746885,109,3,2
RESPONSE_366,5.998072413465292,-0.26523112226994494,-0.30841924435182944,4.364437240358259,365,4,4
RESPONSE_367,5.143026635453723,-0.10568755313175522,0.0016974899259111175,4.658043926161678,352,4,4
RESPONSE_368,5.893195776429378,-0.0789025779983802,-0.0020703078300907084,4.333038107742827,660,3,4
RESPONSE_369,5.836500785417224,-0.12939373104507335,-0.19939648690569253,4.562409247475463,661,4,4
RESPONSE_370,5.060345884119955,-0.2895992875054389,0.00045439525565571786,4.281353080679009,437,4,3
RESPONSE_371,4.270945346516098,-0.2100305905678328,-0.41287704246355245,4.633066930852437,142,2,2
RESPONSE_372,5.05344196588253,-0.1840916674647714,-0.3050762944445362,4.638555438321398,331,4,4
RESPONSE_373,5.153003386250752,-0.23536483154583945,-0.3710050062513259,4.264812178356471,330,3,4
RESPONSE_374,4.752140944038631,-0.2940852857484721,-0.5112710547783036,4.796865327182454,124,2,2
RESPONSE_375,5.0877265866837265,-0.19545336583590286,-0.32728392775425147,4.092331631112595,312,3,3
RESPONSE_376,5.388702707834113,-0.25061110310291707,-0.0008979535956198197,4.599632772763745,393,4,4
RESPONSE_377,5.821055707351379,-0.06339482533834527,-0.05122932109716607,4.662969013236259,736,4,5
RESPONSE_378,5.256482070876538,-0.1892384291917802,-0.22019880345134193,4.596753886256454,398,3,4
RESPONSE_379,4.885057298969092,-0.1748857347730133,-0.2685156306050418,4.402676188031244,266,4,4
RESPONSE_380,4.6074001621489264,-0.056114389007438176,-0.31471449355438075,4.51088576835952,314,4,4
RESPONSE_381,4.053658772720239,-0.23488934365648723,-0.522622663705403,3.2288176225862797,54,1,1
RESPONSE_382,5.168097287847253,-0.08917539417286663,-0.16377370662598556,4.647596871855687,370,4,4
RESPONSE_383,5.257751488713167,-0.19181833023239453,-0.17525269785719977,4.313456848964917,361,4,4
RESPONSE_384,5.42401365686827,-0.20172790454825348,-0.00015171197778683437,4.178114223179643,449,4,4
RESPONSE_385,5.233756752096073,-0.17084012692671055,-0.05176070230190802,4.53610602152856,369,4,4
RESPONSE_386,6.23624520998955,-0.1488784313724717,-0.2691066600850128,4.419379356691029,526,4,4
RESPONSE_387,5.204436637796426,-0.20841301453743682,-0.20633177617996395,4.293496745983118,378,3,3
RESPONSE_388,6.041520928160548,-0.14563329200189426,-0.09553978458686874,4.7873127658296015,877,5,6
RESPONSE_389,5.042887740611892,-0.24141786536698379,-0.17745253241976083,4.457156750962269,321,3,3
RESPONSE_390,5.19105006831107,-0.2232725270627964,-0.372161540431348,4.357657926058178,181,3,3
RESPONSE_391,5.477926426413459,-0.05953280514082254,-0.001458338824553177,4.688115871425387,540,4,4
RESPONSE_392,5.276322494182682,-0.12316023845296407,-0.2776147112880428,4.337337868880987,401,4,4
RESPONSE_393,5.43161087959201,-0.19129483491667268,-0.2885486704989048,4.254769168409341,220,2,3
RESPONSE_394,5.765194581020047,-0.10002765319951784,-0.2556449587820199,4.4026633746090935,605,4,4
RESPONSE_395,4.539413191546669,-0.22587193087204663,-0.3626335577327069,4.093366539886849,178,1,2
RESPONSE_396,5.298055696281496,-0.33162593007400387,-0.32297447359666337,3.9311727467573383,371,3,3
RESPONSE_397,5.144885575630544,-0.18265424496654786,-0.28657505479740514,4.625057447937676,320,3,3
RESPONSE_398,5.149804717943142,-0.26748991983450904,-0.35949228103912134,3.894206003366409,355,4,4
RESPONSE_399,5.620002244027703,-0.07442308483515415,-0.22566679359966038,3.980790590109307,530,3,3
RESPONSE_400,4.550479416763726,-0.20111964073825864,-0.2031291442576167,4.762700699796302,198,4,3
RESPONSE_401,4.915081590595693,-0.08522463806885991,-0.3218340118411269,4.746650127813602,279,3,3
RESPONSE_402,5.394000247727426,-0.15925643843725643,-0.2733075133462907,4.775308615270717,434,4,4
RESPONSE_403,4.8869588318090695,-0.13848912076314704,-0.30185521285135775,4.681534193082517,261,3,3
RESPONSE_404,4.708296133418728,-0.21222803092909895,-0.3027139000588446,4.41810394262162,224,3,3
RESPONSE_405,4.627057409170962,-0.12227439915854264,-0.25752675938692215,5.0631171766172995,204,3,3
RESPONSE_406,5.636479159231367,-0.20504982949144063,0.0016323031281203816,4.5457484607367205,504,4,4
RESPONSE_407,5.077780741778928,-0.11220843227502642,-0.18153799568780515,4.6410035857723075,314,3,3
RESPONSE_408,4.753845898801028,-0.20313609826221773,-0.06464114168024479,5.001958555840137,237,3,4
RESPONSE_409,5.523896472898773,-0.2570189853425045,-0.22642436082224948,3.812361227257866,474,3,3
RESPONSE_410,6.456597232154774,-0.32717029685329757,0.00038661550829034236,4.237194587882097,528,2,2
RESPONSE_411,6.043918779874865,-0.14562515996172368,-4.8111598667129556e-05,4.149833596355787,469,3,3
RESPONSE_412,5.371115263378051,-0.18599711204931896,-0.00259835475381056,4.530484231880471,397,4,4
RESPONSE_413,5.145155556050378,-0.19638322368471872,-0.16038478429309308,4.401559487949379,356,3,3
RESPONSE_414,5.49849442208692,-0.0650816012297397,-0.00020915588579281576,4.564764945844017,484,4,4
RESPONSE_415,4.494758033930074,-0.3857144634576797,-0.35145137829893824,4.772668039761474,170,2,2
RESPONSE_416,5.298093965935569,-0.14735929227449093,-0.13087813805020762,4.053045886365079,405,3,4
RESPONSE_417,6.177006632513792,-0.2763727634982777,0.0005734281703423849,3.664261537732086,493,3,3
RESPONSE_418,5.758483736437616,-0.07047024026347536,-0.16813520962831968,4.834910487110074,593,4,5
RESPONSE_419,4.519629374573698,-0.19412381446268176,-0.3195439552746211,4.161465817197018,185,3,3
RESPONSE_420,4.694241838682439,-0.30307537402398443,-0.1883388155344756,4.419565033033062,232,3,3
RESPONSE_421,4.579068459362277,-0.18773151454640943,-0.0003049973457242287,4.599832747477381,196,3,3
RESPONSE_422,4.754902632872144,-0.19036927061064884,-0.36985944264726467,4.3638262050397145,238,3,3
RESPONSE_423,5.589876954922449,-0.1902095473263999,-0.18792640047403078,4.637241861632761,250,3,3
RESPONSE_424,5.57539937155354,-0.10718582659039519,-0.06113775754868979,4.492370064512235,521,4,4
RESPONSE_425,5.607169586652364,-0.10104817197775805,-0.08375761289899,4.427559782231795,570,4,4
RESPONSE_426,4.996197171104436,-0.15525552995983843,-0.2503059910560553,4.456112450342235,292,3,4
RESPONSE_427,5.454540661732327,-0.09980082538322434,-0.27607809075251216,4.654278154459028,510,4,4
RESPONSE_428,6.044833266013086,-0.16870724640717105,-0.22690183190473806,4.267558643528476,384,4,4
RESPONSE_429,5.315228802309022,-0.18906027828419852,-0.0008138374208533874,4.4671628457058725,389,4,4
RESPONSE_430,5.680379892259679,-0.08039485013689827,0.0010200936307076121,4.608487883788318,599,4,4
RESPONSE_431,5.11109039898275,-0.24229093348707437,-0.20708114209614134,4.442135587809552,330,4,3
RESPONSE_432,5.578237874402767,-0.12662305829630408,-0.00027389806372914654,4.62550580004733,480,4,4
RESPONSE_433,4.710299260504441,-0.32025089842093984,-0.24993417882876276,4.311409996740471,218,3,3
RESPONSE_434,5.426669713545245,-0.23507440230723714,-0.20083084794271697,4.339562278400583,428,3,3
RESPONSE_435,5.217946504969524,-0.30153651545746263,-0.32252504479229005,3.8627062355410775,366,4,4
RESPONSE_436,5.687196841685341,-0.2470360396969753,-0.4184452347454175,4.258314679039909,276,3,3
RESPONSE_437,4.465174808007515,-0.22384757499203553,-0.2574323295557148,5.143992434648594,177,3,3
RESPONSE_438,5.2374942433946785,-0.09374770253600886,-0.11840476303134201,4.582583119162319,584,4,4
RESPONSE_439,5.3483414127918545,-0.10282889316374,0.00019182305635568882,4.631338477784556,384,3,3
RESPONSE_440,5.459806243154585,-0.07823288423327271,-0.10196596826650275,4.521729709432123,485,5,4
RESPONSE_441,4.963047739749978,-0.20029309366276282,0.0006413098354855021,4.41442373333156,451,3,3
RESPONSE_442,5.012782696819511,-0.17250893137461845,-0.373797803652766,4.613387453924231,309,3,4
RESPONSE_443,4.971993270663383,-0.2522635983214571,0.00036749141967836477,4.372707805625929,280,4,3
RESPONSE_444,5.450675046156775,-0.20664375277728952,-0.27320673260313266,4.301989715654287,436,4,3
RESPONSE_445,3.2448836842918776,-0.412356692688007,-0.6220681139791858,4.508116092855089,48,1,1
RESPONSE_446,5.119553207358442,-0.21315763234713686,-0.2748162313746918,4.023971639636469,308,3,3
RESPONSE_447,4.561701469231638,-0.1816841006308739,-0.49852394708127673,4.23998508091884,186,3,3
RESPONSE_448,5.230648360797307,-0.22091774445611861,-0.2902141915580877,4.368352127140403,349,4,4
RESPONSE_449,5.820887948470274,-0.10479340665029424,0.0020875633761660837,4.65531910773623,357,5,4
RESPONSE_450,4.919971223074919,-0.24045102312830066,0.00011713421221327176,4.566119766073865,285,3,3
RESPONSE_451,4.992777677710384,-0.23487263102821243,-0.19090957092226443,4.201187765798406,307,3,2
RESPONSE_452,4.771807318078649,-0.13873018978897847,-0.15864645031582747,4.527882695765858,357,3,3
RESPONSE_453,5.735662325207071,-0.07834883371685109,0.0012761493207592207,4.575427836228244,652,5,4
RESPONSE_454,5.440448465152179,-0.18816190842494837,0.0002709685074809869,4.460324066278157,436,4,4
RESPONSE_455,5.573671816938454,-0.24674128167921183,-0.24843449107182713,4.854644545512539,253,3,3
RESPONSE_456,5.2998194940391725,-0.1389360512811921,-0.0009886306563756085,4.830174206951339,447,4,4
RESPONSE_457,4.648148681400997,-0.11887265779908303,-0.15440987588697377,5.040469157335116,215,3,3
RESPONSE_458,5.437132669084892,-0.12991784754556848,-0.001141823804215901,4.478789592047987,472,4,4
RESPONSE_459,5.290939614924471,-0.16545301397453482,-0.45204007252337247,4.033045863702657,378,3,3
RESPONSE_460,5.089557550056242,-0.13531931028706687,-0.3220522291357192,4.593810794466711,330,4,4
RESPONSE_461,5.009137454539514,-0.2125437149161621,-0.2996934824158906,4.547957430384668,333,3,4
RESPONSE_462,5.325139982005796,-0.23095016974931346,-0.26605275509188125,4.166267027594351,411,3,3
RESPONSE_463,6.483882034762735,-0.09306387298325682,-0.1257735117501317,4.587722517361377,678,6,6
RESPONSE_464,5.969609494191589,-0.06241799431122988,0.0004807218843402119,4.635085664296571,778,4,4
RESPONSE_465,3.9853957719158486,-0.2884475911334098,0.000545780550775707,4.99261128646971,109,3,2
RESPONSE_466,5.949639080864673,-0.2593863891078606,-0.3089133981953573,4.482364487914066,365,4,4
RESPONSE_467,5.273541313796364,-0.10676693157636329,0.00025940499159534584,4.628509527885896,352,4,4
RESPONSE_468,5.843567230724241,-0.07841061132171213,-0.0018982041234114494,4.342580307912778,660,3,4
RESPONSE_469,5.831888921305181,-0.13008170585037432,-0.19647790950515956,4.4440555177701935,661,4,4
RESPONSE_470,5.023069096934704,-0.28824421267438427,0.000410756695428805,4.347185039469054,437,4,3
RESPONSE_471,4.250469764641417,-0.20628464198497015,-0.4246640190460642,4.541462757714935,142,2,2
RESPONSE_472,5.108774646992911,-0.18136699898055422,-0.30759502892858204,4.646768026115124,331,4,4
RESPONSE_473,5.050161393671974,-0.2331840971489592,-0.37694199868210193,4.257055577042079,330,3,4
RESPONSE_474,4.831601001554706,-0.29696375992035173,-0.5081635094609152,4.845534309855244,124,2,2
RESPONSE_475,5.0429520481398304,-0.19895708879013577,-0.3290591261984409,4.056647774198175,312,3,3
RESPONSE_476,5.2715596599939465,-0.2552207472714188,0.0008190412764187295,4.572303516853885,393,4,4
RESPONSE_477,5.860276327145631,-0.0639261760779183,-0.05204031763045425,4.696254678313837,736,4,5
RESPONSE_478,5.330620030078883,-0.18884216718120875,-0.2232823090331404,4.629621142418311,398,3,4
RESPONSE_479,4.9076086025516945,-0.17706546499199521,-0.26246834108345385,4.407804397114447,266,4,4
RESPONSE_480,4.6199927541043895,-0.05585430033547443,-0.31725435621692605,4.542608309415916,314,4,4
RESPONSE_481,3.986511077324802,-0.23572105209871722,-0.5234249702662788,3.2598318292530575,54,1,1
RESPONSE_482,5.284042681230532,-0.09124806717684289,-0.16287870356714143,4.708276234253139,370,4,4
RESPONSE_483,5.146233560450788,-0.18802877389569536,-0.17622311722355002,4.275243299726654,361,4,4
RESPONSE_484,5.379216819837475,-0.20048419367279677,0.0002727442779263435,4.240498673549288,449,4,4
RESPONSE_485,5.190243891527393,-0.17261752256642535,-0.05219567277880104,4.5914951593995506,369,4,4
RESPONSE_486,6.427077665097452,-0.15319505010130333,-0.2731098412944186,4.331180014984067,526,4,4
RESPONSE_487,5.2591222514487805,-0.21149296992766017,-0.20403270900215398,4.288141821382447,378,3,3
RESPONSE_488,6.107875974483694,-0.14694000877680083,-0.094186541087446,4.774527118719775,877,5,6
RESPONSE_489,5.106667516585181,-0.2416051998210694,-0.1740152496631291,4.537819606656575,321,3,3
RESPONSE_490,5.242280432192564,-0.2257335381740454,-0.3738743690524632,4.376333381840351,181,3,3
RESPONSE_491,5.623862697896435,-0.05982781402145923,0.001455457201183773,4.632005902566701,540,4,4
RESPONSE_492,5.380563583047489,-0.12136285530957602,-0.27507935740542194,4.44791475031162,401,4,4
RESPONSE_493,5.396085248069736,-0.19206860391512987,-0.2883885377586882,4.1731893411113825,220,2,3
RESPONSE_494,5.731750482886787,-0.09789396068412513,-0.2507608348493316,4.320687554008289,605,4,4
RESPONSE_495,4.473467759779446,-0.22564624990973406,-0.36251649380052414,4.011620702925992,178,1,2
RESPONSE_496,5.186379408536163,-0.3231453680535416,-0.31210463561102314,3.942257068725908,371,3,3
RESPONSE_497,5.161995799446461,-0.1827088058264155,-0.2789209859115068,4.631220623877976,320,3,3
RESPONSE_498,5.216499152855678,-0.26497582647054213,-0.3604178541667857,3.829803663535034,355,4,4
RESPONSE_499,5.450414618326595,-0.0744692867658657,-0.22552058466419356,4.060003147481292,530,3,3
RESPONSE_500,4.501384469264368,-0.20214456496665706,-0.20033349972539008,4.853280883040842,198,4,3
